fulcrum_id,parcel_no,prop_add,prop_type_name,genprop,condition,comments,x,y,photo1,photo2,photo3,photo4,var,value
ad955f27-d455-48a8-88c5-5bc37267dd86,OC12   0013,206 W FIRST STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2527506724,31.5909566257337,"14575730-17ea-48e4-8cad-1c21da2320a0,31bdc6d4-3257-4b19-906a-d2c7046ee735",blank,blank,blank,windows_doors,window_repaint
eea093cc-15ff-4dbe-889c-3d77c778eb48,OC12   0014,204 W FIRST STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.252248428762,31.5909434885268,"7e5258a8-b04b-49da-9722-f3f110525b31,79cd3da5-f083-47a6-8947-548ebdb419c5,0dac40bf-72b9-40da-9c23-51c3b8e8bb20",blank,blank,blank,windows_doors,window_good
f788c73a-d88a-4207-8e57-7aa1dd3e4598,OC12   0021,106 W FIRST STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2511182129383,31.5907447166495,"d35c4059-85b6-49b2-80e4-eab22318ec10,91b140c5-2b98-47e4-81e7-2d9b17e9a819",blank,blank,blank,windows_doors,window_good
5ffe9a33-7678-4504-9168-f9b11564fad2,OC12   0020,109 W HENDERSON ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25154646,31.59062571,"74a11b31-6836-4433-8352-3a3dd192a820,52fad42e-47d7-490c-8ee6-93a1f03e87de,580532c9-d03c-47e8-894c-f0cd988c21b9",blank,blank,blank,windows_doors,window_good
6ec9a7e6-b797-45c6-b7f9-0d0ab9ba4e65,OC0400O0003,507 W HENDERSON ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.25648109,31.59061724,"9e4b3257-ce91-40f6-80e3-09d006fc4ae7,6d1ce3df-4535-42b9-b4e2-f1ff8c1fcfa5",a5fa96f3-64d5-4243-93c6-5f4fa6825e73,blank,blank,windows_doors,window_good
226617b5-c759-49e3-a4fd-807cc7715dbc,OC0400O0004,505 W HENDERSON ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25601048,31.59061095,"af832591-4aad-4831-89e1-b91ef0371820,eed6f305-12bb-4e2b-a896-aa3b065f9024",264771ab-b303-47ce-9e3e-e1f8b980e1ff,blank,blank,windows_doors,window_good
7d00913b-7e12-43bc-94e8-d9127faf2e07,OC0400O0005,409 S APRICOT ST,"Single family home, no garage", Unoccupied  ,well maintained,blank,-83.25571983,31.59060803,"070b0e0e-3125-489a-b019-b8f5f5c45307,5bd04985-1c9f-4d8c-b53d-7c0ce95dc2d2",blank,blank,blank,windows_doors,window_good
5c5ae20b-c66f-4a23-85c3-788e35e1c0dd,OC1200N0003,409 W HENDERSON ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2551957,31.59059431,"078b6c56-d79b-4ad6-b1af-396c9f997a18,5aaa3929-eadf-4d96-a967-a58abe18df77",blank,blank,blank,windows_doors,window_good
34d7bebc-8653-41b5-9086-ce58c5d1523a,OC1200M0008,406 S ASH ST,"Single family home, no garage",   Status unknown,sound,blank,-83.25430414,31.59074082,"22fbe481-720b-4e20-ab2b-e28a3772596e,463163f0-0035-4c9a-84fd-e42b4637cece",blank,blank,blank,windows_doors,window_good
0d6c02b1-4d4e-432a-9871-de726b7be415,OC1200M0010,309 W HENDERSON ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25410779,31.59056031,"be24022b-1306-43cf-9c06-0c7f0f697ff1,4a5d7437-5ca5-4182-bfe9-e8b25cc44261",acedf505-c0ee-498d-b7a1-f48e33971053,blank,blank,windows_doors,window_good
e3ba1759-9567-4430-8392-8f015119a7c7,OC1200N0004,405 W HENDERSON ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.25491268,31.59058675,"6a601d54-673d-4782-ae9d-e36d5ce0c33f,93518292-d81e-4e83-86b5-750d179b40ac",7413b73e-62e9-476d-acd5-acf0dec2960a,blank,blank,windows_doors,window_good
39a951f0-b009-41df-b0c4-04d49936eaaf,OC1200N0005,401 W HENDERSON ST,"Single family home, attached garage",Occupied   ,moderate rehabilitation needed,blank,-83.25469023,31.59058159,"9c768d63-ddec-4b50-98aa-5311073b7edb,f5388f08-5737-46ca-9bd2-9a949ed3c35e",6ced3f28-5545-4997-885d-274f4a0fd998,blank,blank,windows_doors,window_repaint
5544b841-d407-4f24-aa9f-07e9d19d2bc1,OC12   0015,408 S ALDER ST,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.25304466,31.59067725,"198525d7-2ae1-4c33-b0d8-e6319063e327,fc09ffe9-d346-4d36-bde4-00eace18a2b7,a33561c3-ff3f-40ba-b739-30f855389c15,298db726-cc97-4aac-9459-b7eaa51dd0fc",blank,blank,blank,windows_doors,window_good
d0f3c63b-cf38-4b34-8550-036de53f87ed,OC1200M0011,301 W HENDERSON ST,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.25364764,31.59056272,"bf95465a-5fa1-4b10-8c84-3ce1dbe714b3,7c0371f2-61c1-45d4-97dd-eb44345ed382,339db06f-347c-4418-bce7-23e4fb526f18,099c8f35-3483-4724-882b-beaeb165275f",blank,blank,blank,windows_doors,window_good
1246d730-8fd2-45ff-8a15-388de2172e2f,OC12   0016,207 W HENDERSON ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.25271394,31.59057057,"53514c13-7315-4cd8-8e49-8c05c8a6e9a7,63305969-89a5-4360-85d4-ef5688dc45ff",blank,blank,blank,windows_doors,window_repaint
7ea478d9-ff66-43b5-b211-7cc869125c3f,OC12   0019,409 S BEECH ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2522648572922,31.5905370909743,"e202f6e5-9198-4994-ab2f-27b86aec386b,7a0725d2-a408-44dd-a614-a68292c52dc8",blank,blank,blank,windows_doors,window_good
7edfccb1-68cf-49c9-bcc1-00837df01e15,OC12   0017,410 S ALDER ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25313254,31.59045953,"731d8c0c-e8ce-4b0b-b4c4-c3fffae691da,dcfd929b-2ebe-4190-baed-15f8cd45e614,e812a39b-1559-43f7-8f0d-e1335350b412,9738d7a2-e052-489f-9a68-05c37dbc301c",blank,blank,blank,windows_doors,window_good
c81e99f7-1dfd-48e6-9d58-680f55eb74a8,OC12   0018,209 W HENDERSON ST,Multifamily,   Status unknown,minor repairs needed,blank,-83.25289405,31.59045378,"64235ac4-2c94-4fb4-ba75-b4a3d945676b,7ef1c069-6e78-452b-8533-9ef45e42b20d",blank,blank,blank,windows_doors,window_minreplace
0884d93d-51dc-47fa-adda-0cfa0c34881a,OC0400R0006,506 W HENDERSON ST,Mobile home,Occupied   ,well maintained,blank,-83.25646547,31.58969361,"d236f68f-39e2-4ad9-86aa-ff0a6871608d,d84744aa-5736-458d-b936-89013cd8c99a",5b70390a-173e-4e56-b69f-50dab464074e,blank,blank,windows_doors,window_good
7f9e8f15-de7a-48ef-8eaa-3db63c021cb1,OC0400R0007,501 S APRICOT ST,"Single family home, no garage",Occupied   ,substantial rehabilitation needed,blank,-83.25586486,31.58998608,"fe7dc0b9-d79f-49b0-9314-32bc3fff02eb,4ddc8d8f-7724-4a02-aeac-55eba37101ed","01d63c91-c3f8-461e-9717-4928581bfb77,1a01f48d-4ce6-4e63-a33c-92f48abfc64d",e3871e1c-ce97-4080-b889-10b72f9e5927,blank,windows_doors,window_repaint
04695afd-4851-4031-be19-c9236f7fc953,OC1200Q0024,410 W HENDERSON ST,"Single family home, detached garage",Occupied   ,sound,blank,-83.25526239,31.58995275,"64a7f0f4-4234-4add-9c57-9c29c106e070,b922c17d-cccc-417d-844a-84d830a2e0d0",5edec552-7475-4453-941b-13f838867b02,blank,blank,windows_doors,window_good
1a7cd224-fbb4-4c63-8f5a-f3ef744005c4,OC1200Q0025,400 W HENDERSON ST,"Single family home, attached garage",   Status unknown,minor repairs needed,blank,-83.25485819,31.58999101,"dc04d922-79e3-46b7-9db8-8105b5f1d69c,43ad6520-8522-4ce8-93b4-fbb7967f0e74",a4956e44-5ca7-40af-bcd8-d459730d611f,blank,blank,windows_doors,window_repaint
21fd5252-3cfe-4bfe-85e5-ddcda8d2c35f,OC120070108,208 W PARK ST,"Single family home, attached garage", Unoccupied  ,moderate rehabilitation needed,House is being remodeled,-83.2529199868441,31.5875351775472,"06f976d7-f9be-44d6-a75b-9c5ce06c6b9c,2b9a9e4b-3841-4b05-8ef8-4b6e61446a2d,2493c237-aa51-4ee5-8cf5-57e354528aeb,6a8795ee-8dc8-41b0-8b67-19ec3abb62f7",blank,blank,blank,windows_doors,window_repaint
a7926a5a-30e7-4835-8736-7e558627492b,OC120070114,204 W PARK ST,"Single family home, no garage", Unoccupied  ,moderate rehabilitation needed,blank,-83.2523909211159,31.5875194694403,"6d05e125-ee5d-4a52-81dc-b5c26dbcf23f,d4599b3c-104c-469e-9a9f-26d06dd71cb0",blank,blank,blank,windows_doors,window_repaint
80ea7b02-551e-4c21-bb55-dd1c0d0abe71,OC120060101,703 S ALDER ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2536773,31.58730142,"e025614d-b69a-4dd4-92a4-76f130fd743c,4b7c4c19-22b4-4ef0-a5a8-3fe6097bdf46",1c715573-cf4e-4d1e-952a-709189bdfbe0,blank,blank,windows_doors,window_good
8fe35751-82f4-4d01-a7f7-ccdf4efbdc01,OC120070109,704 S ALDER ST,"Single family home, no garage",Occupied   ,sound,blank,-83.25306129,31.58728405,"1489e3ce-8435-4893-a9d8-662876eab905,296f9dd6-1598-4b45-9c77-0edaf7ed9c21,f8625b3a-134c-4de7-b9f3-eb6365f15c8e,666416ec-842d-472f-a6ba-6ce860eed9c7",blank,blank,blank,windows_doors,window_good
e695878b-5d20-43bf-9f00-c1845e3cfd60,OC120030095,708 S APRICOT ST,"Single family home, no garage",Occupied   ,sound,blank,-83.25525673,31.5870457,"68ff36ac-93b4-4ace-af7e-f365c7696c4b,8876939e-408b-45a3-b47a-eaeb7d24dcec",blank,blank,blank,windows_doors,window_repaint
e0053e00-0c36-4268-bc95-cbc51a3de1bc,OC120070110,708 S ALDER ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25307092,31.58708069,"9d37bbda-43e0-4e17-a217-96b5e96eb129,f8c13024-beac-4809-ba0f-fdbe32973b2b,ebae2021-b869-41e3-818f-6b57f89232a6",9f93b3d0-3d05-45af-b6ec-09993f902d47,blank,blank,windows_doors,window_repaint
533f7f64-4fbb-4a5e-b8a1-08ea6b47f7b1,OC120070111,710 S ALDER ST,"Single family home, detached garage",Occupied   ,sound,blank,-83.2530733,31.58693532,"d12d04b6-d10d-4bd4-aaa7-f8be675c6b54,8e924267-aca7-477c-aa7f-473182b1961e,b450fc30-c6ff-4818-852e-36a7f3873a47,48005667-b3e7-4227-9887-6528064169c6",blank,blank,blank,windows_doors,window_good
7eff3336-adee-4758-a462-a78e2b7567a9,OC120070112,712 S ALDER ST,"Single family home, no garage",Occupied   ,sound,blank,-83.25307377,31.58679341,"ccd34c50-e10a-49ce-a57a-cfaa8fe30139,01659ddd-ffe7-469a-922f-e5febc144acd,79c6c718-a53b-4d06-a162-504acd48213a,8cac8a11-0487-49b2-be6b-5b97e3c8e7ed",blank,blank,blank,windows_doors,window_good
ddb7d0b1-8c68-475b-9dbf-a608725e8b04,OC120070113,714 S ALDER ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25308141,31.58665359,"0a3cd204-3b73-4970-ac08-e8494c2ad1f9,39440987-c9c8-42fa-8cd9-c0bbb340bff0,6918d861-5d2a-4e20-87f8-2f2df7e7dd6e",6ffd955b-d203-4a6d-a97c-2b945ffe94d6,blank,blank,windows_doors,window_repaint
6bcb22bb-194d-45e1-9e51-2bc3d64a9d93,OC0300I0084,701 W FIRST STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25803576,31.59173129,"69b07b06-a78e-4843-8bc9-e3e873fb36e8,6f620ad2-bbbc-4f91-92f2-eeb32eafb12a",0115a494-278d-431f-8633-610b7a9b58bb,blank,blank,windows_doors,window_good
e742fa2c-a25b-4d49-9e2b-b859813350c2,OC120100048,503 S IRWIN AVE,"Single family home, attached garage",Occupied   ,sound,blank,-83.25102122,31.58970921,"6da4d318-a7e0-4e12-bb61-54d694faf139,23bb20da-56dd-4414-964a-0bdb547d1383",blank,blank,blank,windows_doors,window_repaint
db972f25-d371-4479-9bea-fdae7845aeb3,OC120150055,111 E HENDERSON ST,"Single family home, no garage",Occupied   ,sound,blank,-83.24964971,31.58997214,"9ad3ba1b-ce35-498c-8ac3-21e0cc57bf65,27a23857-6d16-41d5-8ad2-a59aee510555",blank,blank,blank,windows_doors,window_repaint
44df194b-fa47-4abd-80df-9ee1353dfeb8,OC180180014,206 E PARK ST,"Single family home, no garage",Occupied   ,sound,blank,-83.2485922425985,31.5879341625758,"fd7dd39e-041b-482c-a65b-5e937e6be246,06baa8ad-7939-4b7c-b8fa-1073dfd6d4ce,962043de-676b-426b-8ca6-3c4eb6d550cc",blank,blank,blank,windows_doors,window_repaint
8ffaa639-2b05-4418-a55c-03ce80e45c41,OC180180010,612 S CHERRY ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2490817457438,31.5878370582881,"01d9a4f7-2f48-47d9-8b04-0bc41c41ad41,0d2d245b-26e2-46f7-9f34-acaf6296c539",blank,blank,blank,windows_doors,window_good
6c1e9fec-edcc-4bbb-b0b6-21a743cc02da,OC180200019,306 E BOULEVARD,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2475947961211,31.5870290895698,"73facb86-8fb0-438d-b8ff-2ee3c8ed8a99,081640e9-048e-4ef9-bdff-35f0545029ad",d097991b-5183-4239-a5a1-992f6d890366,blank,blank,windows_doors,window_good
038c7114-b3ec-45c5-94cc-a5ea7b7b205f,OC120100049,515 S IRWIN AVE,"Single family home, attached garage",Occupied   ,sound,blank,-83.25103873,31.58917862,"537027d1-68ee-4eb7-a7a7-06a7d9dd3425,cd58fa27-9ff7-48a7-9e46-23d88c0220eb",blank,blank,blank,windows_doors,window_repaint
6659129d-0bfc-49ee-9b18-a2ceeb0e52a0,OC120110088,601 S IRWIN AVE,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2510675862432,31.5886150321509,"dd45acf4-8674-4c6b-9378-409cccb8b499,d7a8d1b4-d532-42fd-9d5a-17babea29d4a",blank,blank,blank,windows_doors,window_good
d4dc7a7a-ba4b-4f71-94d8-640f46234e48,OC180210017,0 S ELM ST,Vacant, Unoccupied  ,well maintained,blank,-83.2477057725191,31.5882765971829,"e0f362f3-dc94-466c-8944-f3e7b3997ff2,6c44d3c6-5f39-486b-93b9-99d0472104fb",blank,blank,blank,windows_doors,window_good
132e10b9-71d2-412b-9d23-118dd1e37552,OC180180012,601 S ELM ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2483984529972,31.5884585239809,"17804529-4461-47ab-be23-b29782fbd96c,7c21705b-bd27-45e0-a116-0e759cee69dd",blank,blank,blank,windows_doors,window_good
8021461e-e13d-4767-b3ab-3a8d7b7cf186,OC180180013,605 S ELM ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2484048232436,31.588238612422,"679cbe49-a4e3-45b4-b414-50f2b05a1e41,31942808-d884-4dbe-ad24-f05846836147",blank,blank,blank,windows_doors,window_good
d171310e-1dd8-4d5b-8213-b7f6df946a1a,OC12016002300A,106 E HENDERSON ST,"Single family home, attached garage",Occupied   ,well maintained,Part of Garfield's station,-83.2497709,31.59049194,"bd295e26-052e-4d85-ad8a-be8afecb2617,a815241a-785e-42a2-b8cf-d7c27e6bddc8",blank,blank,blank,windows_doors,window_good
044caa0f-1be2-4906-ac38-cbaf99f8b066,OC1900B0007,116 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2439496740699,31.5854465472952,"02ddbd4c-7e41-4b66-b1c9-dba4ef74f525,82caae2c-96c9-4c27-b30b-49fabdaff8a1",blank,blank,blank,windows_doors,window_good
c162159d-7b09-41e9-9a17-99789f027186,OC1900B0006,118 BRITTNEY WAY,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.243453130126,31.5852317695894,"db965b3e-efc4-438b-97f8-ef875c4eca8c,2629ee37-bc34-40e6-9bf5-0ae8c8bc7df4",blank,blank,blank,windows_doors,window_good
837bea61-2c13-4beb-9ea8-9424b2f004dc,OC1900B0005,124 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2432519644499,31.584674259192,"908a3452-1d88-4a6a-86b8-6ba00808583d,2dd452c5-3d9b-4428-9376-db808a756d48",blank,blank,blank,windows_doors,window_good
a566d085-2350-4af0-b494-7bbcee8ee658,OC1900A0018,121 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2441662624478,31.5847725092173,"c9464d84-2480-42c1-9f70-a1c07495b63c,7b4b2f98-603f-4fcd-b1e9-0e13b82c81a9",blank,blank,blank,windows_doors,window_good
10548db5-edf3-43d5-b278-6b060708dd56,OC1900A0017,121 BRITTANY WAY,Vacant, Unoccupied  ,well maintained,blank,-83.2448264211416,31.5846674045352,"b466ff81-60cc-4cfa-a4b8-244a3671b35a,36632f72-057a-4e06-9cf2-1e9e7ff78ae7",blank,blank,blank,windows_doors,window_good
5a93d283-dbde-497b-90ce-6a46105e0fb0,OC1900A0019,135 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,sound,blank,-83.244079425931,31.5843603725161,"0d541c38-3b30-4622-a01d-0047757076ab,c943bdc9-5cd4-43b6-af18-7ef70875e477",blank,blank,blank,windows_doors,window_good
b1d14301-a8bf-4f35-8ded-b92203d16638,OC1900A0016,130 BRUSHY CREEK RD,"Single family home, attached garage",Occupied   ,sound,blank,-83.2447436079383,31.5842592659367,"28813d04-4d85-4a39-a0f0-507d4069124e,6da7fa52-f9b7-4f55-b29c-05ed0969c5d4",blank,blank,blank,windows_doors,window_good
a7ce49d0-8164-4245-bf8c-f45b1a89ad66,OC1900B0004,136 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2432050257921,31.5840304904752,"7ee1705a-49a3-414e-8f71-c1f19a909b95,0e134049-b27d-4230-8344-6bf40b69412e",blank,blank,blank,windows_doors,window_good
50379ca4-6ce9-49e0-a840-a9be9a08b414,OC1900A0020,115 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2439925894141,31.5839228144393,"0cefe4c9-2840-487f-b41a-3ea89dac55b2,aec4329a-01ad-4c4c-af64-d5262a85a842",blank,blank,blank,windows_doors,window_good
fed20273-ca22-43f0-b45b-a968924c5e62,OC1900A0015,134 BRUSHY CREEK CH RD,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2446540892124,31.5838222786119,"afa30c3e-880f-47a6-b292-c4172e90a707,1fbd765c-5aec-4fa2-bb8b-dfd66c2b9bbb",blank,blank,blank,windows_doors,window_good
fe4156d9-0f39-4720-bf55-447b49ac7ab5,OC1900A0021,143 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2439547032118,31.5834783995639,"b18ee086-837b-49d4-81d2-5d1418c86fab,a2001e79-5987-4c79-ad1e-3b6d44d0fd21",blank,blank,blank,windows_doors,window_good
b0113344-abaf-4d93-9d79-d70a24ca0ba4,OC1900B0003,142 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2433186843991,31.5832459091896,"7639f0c0-c805-4852-bfac-801cf6070061,533d6401-34b8-40f0-9dc7-61887a787e04",blank,blank,blank,windows_doors,window_good
60b3518e-1776-4567-b9fc-d41f1f3a4c65,OC1900A0014,155 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2445501536131,31.5833110294021,"c958a4b9-1eac-4374-af7d-a27017961467,1861d8fb-ff41-4bb9-928b-f7588206c318",blank,blank,blank,windows_doors,window_good
db28d6a1-cb44-44e2-bffe-c7d860cbacaa,OC1900B0002,152 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2438185811043,31.5826255512,"90fc5bf0-7015-4782-a949-aefd2e97c23a,c23e9c1e-6212-435a-88b8-13b85c6dcb57",blank,blank,blank,windows_doors,window_good
b6ad5874-6255-4fa0-8873-e0ac0caed7ed,OC1900B0001,156 BRITTNEY WAY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2443794980645,31.5822562477288,"bc6825ef-7441-4b14-ab98-907df24aa345,afbfea69-21e6-404c-936d-2d3c748c876f",blank,blank,blank,windows_doors,window_good
8395a167-f2c9-4105-b85a-1996f7dd01d5,OC100450034,502 N IRWIN AVE,"Single family home, attached garage",Occupied   ,sound,blank,-83.2507128641009,31.5998169641443,e70c991b-d187-4621-aa8f-766d1b25ba21,blank,blank,blank,windows_doors,window_repaint
e445bc65-917b-4a40-bedb-51dfbbec9c7d,OC100050073,414 N IRWIN AVE,"Single family home, attached garage",Occupied   ,minor repairs needed,blank,-83.2507276162505,31.5990979105396,8e8aa3d7-c081-461e-95a2-58922e47ecb2,blank,blank,blank,windows_doors,window_good
6544e24a-59dd-4773-b0de-acf1d767b172,OC100050074,410 N IRWIN AVE,Multifamily,Occupied   ,moderate rehabilitation needed,blank,-83.2507403567433,31.5987932106139,78cd19e1-40cf-4e4d-b02e-0e0589645d38,blank,blank,blank,windows_doors,window_repaint
8e44408b-eb2b-49f5-a42a-0963e8f7fb47,OC100050075,400 N IRWIN AVE,"Single family home, no garage",Occupied   ,sound,blank,-83.2507889717817,31.5983591471426,f049b360-801a-416e-b4a4-d0537fdead0b,blank,blank,blank,windows_doors,window_repaint
81042f68-3b1c-47bc-b7e8-94c760b59520,OC1000W0089,403 W SIXTH STREET,Mobile home,Occupied   ,sound,blank,-83.2546285539865,31.5972111537384,e4df39d8-a5bc-456d-8fb7-bea92ba06f67,blank,blank,blank,windows_doors,window_good
b6d5352c-b1b7-4b81-aa90-73e1d3400de4,OC1000W0088,405 W SIXTH STREET,"Single family home, attached garage", Unoccupied  ,dilapidated,blank,-83.2551093399525,31.5972117248829,1f8b7abd-9e6a-4ad6-a056-bc5a17e49c65,blank,blank,blank,windows_doors,window_repaint
d5bf052d-4d01-4887-8105-cefbb0f9529a,OC100060105,105 W SIXTH STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2512228190899,31.5971483278203,1ad44bc5-8a7c-4d53-9444-a1a65c566855,blank,blank,blank,windows_doors,window_good
f4777350-39ae-423c-9599-89f7711a61fb,OC030130026,201 N ALMOND ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2587802782655,31.5960185963529,19882dfd-c20a-42fd-ae60-44e3e8cf862a,blank,blank,blank,windows_doors,window_good
7273548e-a49e-480a-a376-931b32ea61f2,OC030120036,709 W FOURTH STREET,"Single family home, attached garage",Occupied   ,minor repairs needed,blank,-83.2587668672204,31.5948314497107,63bd59b1-c597-43a3-8df6-f43a235b3564,blank,blank,blank,windows_doors,window_repaint
caa88e15-8e07-4a81-b480-3c17b8099e55,OC030120042,601 W FOURTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.2570039853454,31.5947412065278,8b3619fe-6a7f-46c1-81d8-e910f73328a3,07b39bf8-6eb2-4d65-b165-a243586b62f2,blank,blank,windows_doors,window_good
926f17cf-b383-4d29-8bda-3567fa2fb9fc,OC030120037,703 W FOURTH STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2582300901413,31.5947414921077,1ef13ac8-27d2-4c19-9523-47b2d919fa5b,blank,blank,blank,windows_doors,window_good
5a28dad2-4966-4631-be79-a0c774999b05,OC030120040,611 W FOURTH STREET,"Single family home, no garage", Unoccupied  ,substantial rehabilitation needed,blank,-83.2575729489326,31.5946752375635,6a2e8812-6fcc-4653-99a5-f8afc78c7de8,blank,blank,blank,windows_doors,window_repaint
fe740b6f-1a8f-4f2f-906e-1bfa22b31407,OC0300L0065,512 W FOURTH STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2564024999738,31.5940355360928,06fa9057-3cdb-4a33-ad48-0a2ca7686b83,blank,blank,blank,windows_doors,window_good
